name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
Physical Science E Wing,82,30406865.0,,yes,,,"POLYGON ((-111.9318358 33.421569, -111.9318356 33.4215189, -111.9318353 33.421495, -111.9322674 33.4214909, -111.9322682 33.4215487, -111.9323655 33.4215464, -111.9324855 33.421546, -111.9325592 33.4215467, -111.93256 33.4217808, -111.9322714 33.4217815, -111.9317245 33.4217828, -111.9317241 33.4216751, -111.9317238 33.4215886, -111.93177 33.4215885, -111.9317699 33.4215692, -111.9318358 33.421569))",POINT (-111.9321378172369 33.42165032247542),2229.1,13
Psychology Building,65,29216715.0,,yes,,,"POLYGON ((-111.9291944 33.419733, -111.9299208 33.4197181, -111.9299255 33.4198787, -111.9299706 33.4198944, -111.9299715 33.4199498, -111.9297912 33.4199518, -111.9297905 33.4200419, -111.9293121 33.4200454, -111.9293107 33.4199562, -111.9291395 33.4199581, -111.9291386 33.4199011, -111.9291987 33.4198787, -111.9291944 33.419733))",POINT (-111.9295582702665 33.41987398902991),2225.3,18
,370,554566584.0,,yes,,,"POLYGON ((-111.9340796 33.4185132, -111.9340704 33.4188432, -111.9334293 33.4188455, -111.9334279 33.4185104, -111.9340796 33.4185132))",POINT (-111.933750979926 33.41867761767479),2215.7,18
Performing & Media Arts,129,30421445.0,,yes,,,"POLYGON ((-111.924021 33.4237325, -111.9243729 33.4237325, -111.9243729 33.4236322, -111.9245188 33.4236322, -111.9245188 33.4232669, -111.9241669 33.4232669, -111.9241669 33.4233027, -111.924021 33.4233027, -111.924021 33.4237325))",POINT (-111.9242620866907 33.42349238404258),2184.3,14
University Towers,137,65384746.0,,yes,,,"POLYGON ((-111.93637 33.425275, -111.9363689 33.4251711, -111.9358603 33.4251751, -111.9358601 33.4250952, -111.9361369 33.4250922, -111.9361359 33.4250622, -111.9364529 33.42506, -111.9364496 33.4249584, -111.9361479 33.42496, -111.9361483 33.4249924, -111.9354492 33.424994, -111.9354508 33.4250935, -111.9357497 33.4250931, -111.9357518 33.4251965, -111.9354974 33.4251989, -111.9355 33.425313, -111.9360486 33.4253068, -111.9360474 33.4252811, -111.93637 33.425275))",POINT (-111.935932648719 33.42513725997644),2184.3,7
City Hall Visitor's Parking,369,553839658.0,,parking,,,"POLYGON ((-111.9394008 33.4254317, -111.9394045 33.424982, -111.9389333 33.4249793, -111.9389297 33.4254291, -111.9394008 33.4254317))",POINT (-111.9391670663847 33.42520551693215),2184.1,7
University Gardens,502,,8345848.0,apartments,,,"MULTIPOLYGON (((-111.9237729 33.4166529, -111.9237718 33.4164953, -111.9233364 33.4164975, -111.9233376 33.4166552, -111.9237729 33.4166529)), ((-111.9237881 33.4164567, -111.9237844 33.415906, -111.9236574 33.4159066, -111.923661 33.4164573, -111.9237881 33.4164567)), ((-111.9235077 33.4164308, -111.9235068 33.4162914, -111.9233439 33.4162921, -111.9233438 33.4162778, -111.9233236 33.4162779, -111.9233244 33.416414, -111.9234854 33.4164133, -111.9234855 33.4164309, -111.9235077 33.4164308)), ((-111.9236311 33.4160799, -111.923631 33.4160645, -111.9236128 33.4160645, -111.9236124 33.4159282, -111.9236296 33.4159282, -111.9236295 33.4159057, -111.9233138 33.4159063, -111.9233138 33.4159226, -111.9233313 33.4159226, -111.9233317 33.4160637, -111.9233164 33.4160638, -111.9233164 33.4160806, -111.9236311 33.4160799)))",POINT (-111.9235756334751 33.4162830923011),2183.1,24
University Center B,131,30421471.0,,yes,,,"POLYGON ((-111.9213345 33.4235606, -111.921077 33.4233314, -111.9210255 33.4233743, -111.9209826 33.4233314, -111.9210255 33.4232955, -111.9208367 33.4231379, -111.9208367 33.422923, -111.9209826 33.422923, -111.9212229 33.4231236, -111.9212659 33.4230806, -111.9213174 33.4231165, -111.9212744 33.4231594, -111.9215319 33.4233815, -111.9214804 33.4234317, -111.9215663 33.4235033, -111.9214976 33.4235606, -111.9214118 33.4234961, -111.9213345 33.4235606))",POINT (-111.9211683789365 33.42324123741872),2180.8,15
,500,,8345846.0,residential,,,"MULTIPOLYGON (((-111.9197508 33.4162747, -111.9197469 33.4161323, -111.9200673 33.4161262, -111.9200712 33.4162686, -111.9197508 33.4162747)), ((-111.9197565 33.4165323, -111.9200754 33.4165271, -111.9200719 33.4163785, -111.9197531 33.4163836, -111.9197565 33.4165323)), ((-111.9198179 33.4160784, -111.9198145 33.4158085, -111.9196424 33.41581, -111.9196458 33.4160799, -111.9198179 33.4160784)), ((-111.9201414 33.4157346, -111.9196642 33.415746, -111.9196592 33.4155993, -111.9201364 33.415588, -111.9201414 33.4157346)))",POINT (-111.9198676245866 33.41602302689508),2160.1,25
A J Matthews Center,36,28822889.0,,yes,,,"POLYGON ((-111.9357156 33.4197326, -111.9354663 33.4197312, -111.9354666 33.4196889, -111.9352783 33.4196879, -111.935275 33.4201042, -111.9352743 33.4201898, -111.935712 33.4201922, -111.9357156 33.4197326))",POINT (-111.9354902970984 33.4199516108573),2155.6,17
,151,162574965.0,,yes,,,"POLYGON ((-111.9247762 33.4218515, -111.9246024 33.4218531, -111.9245915 33.421037, -111.9246553 33.4210364, -111.9246546 33.4209842, -111.9249169 33.4209818, -111.9249173 33.4210083, -111.9251397 33.4210063, -111.9251419 33.4211694, -111.9249002 33.4211716, -111.9248995 33.4211151, -111.9247664 33.4211163, -111.9247757 33.4218124, -111.9247762 33.4218515))",POINT (-111.9247624874349 33.42132863476991),2115.7,14
,244,386277351.0,,roof,,,"POLYGON ((-111.9198079 33.4236918, -111.9198079 33.4237624, -111.9226764 33.4237634, -111.9226765 33.4236929, -111.9198079 33.4236918))",POINT (-111.9212418362924 33.42372762467092),2085.9,15
Health Service Building,77,30406705.0,,yes,,,"POLYGON ((-111.9328568 33.421619, -111.9332602 33.421619, -111.9332575 33.4211025, -111.9328894 33.4210974, -111.9328568 33.421619))",POINT (-111.9330655312473 33.42136341378616),2064.2,13
,271,543997788.0,,yes,,,"POLYGON ((-111.9411638 33.424112, -111.9408849 33.424112, -111.9408859 33.423914, -111.9405517 33.4239153, -111.9405523 33.4236732, -111.9411585 33.4236799, -111.9411638 33.424112))",POINT (-111.9409009569231 33.42385544914964),2055.7,11
,227,386273972.0,,roof,,,"POLYGON ((-111.9302777 33.418037, -111.9298734 33.4180386, -111.9298706 33.4175505, -111.930275 33.4175489, -111.9302777 33.418037))",POINT (-111.930074174916 33.41779373994098),2034.4,23
Interdisciplinary Sci. & Tech. 5,88,30407117.0,,yes,,,"POLYGON ((-111.9308155 33.4204237, -111.9310969 33.4204223, -111.9312446 33.4204216, -111.9312461 33.4206177, -111.9311522 33.4206189, -111.9311531 33.4207343, -111.9310592 33.4207348, -111.9310604 33.4209077, -111.9310604 33.4209262, -111.9310312 33.4209272, -111.9310312 33.4209475, -111.9310041 33.420972, -111.9309478 33.4209763, -111.9309473 33.4209939, -111.9309855 33.4209931, -111.930988 33.4210423, -111.9309494 33.4210424, -111.9309509 33.4210957, -111.9308051 33.4210964, -111.9308042 33.420966, -111.9308383 33.4209658, -111.9308381 33.4209399, -111.9308036 33.4209401, -111.9308025 33.4207855, -111.9308451 33.4207853, -111.9308449 33.4207552, -111.9308018 33.4207554, -111.9308011 33.42067, -111.9309126 33.4206695, -111.9309123 33.42062, -111.9308169 33.4206205, -111.9308155 33.4204237))",POINT (-111.9309813251981 33.42069744947161),2024.1,18
Physical Science F Wing,79,30406767.0,,yes,,,"POLYGON ((-111.9316464 33.4207878, -111.9311657 33.4207878, -111.9311657 33.4211962, -111.9316464 33.4211962, -111.9316464 33.4209831, -111.9316464 33.420923, -111.9316464 33.4207878))",POINT (-111.93140605 33.42099199999999),2023.5,18
,302,544161317.0,,parking,,,"POLYGON ((-111.9334311 33.4211049, -111.9334343 33.4210912, -111.9334317 33.4208409, -111.9333817 33.4208393, -111.9333828 33.4207753, -111.9328191 33.4207825, -111.9328172 33.4210977, -111.9328894 33.4210974, -111.9332575 33.4211025, -111.9333592 33.4211039, -111.9334311 33.4211049))",POINT (-111.9331233587483 33.42094205320043),2007.6,18
Engineering Center A-Wing,58,29216420.0,,yes,,,"POLYGON ((-111.9317966 33.4184889, -111.9325777 33.4184889, -111.9325777 33.4186824, -111.9320284 33.4186824, -111.9320284 33.4188686, -111.9317966 33.4188686, -111.9317966 33.4184889))",POINT (-111.9321261414156 33.41862782178136),2002.8,18
Psychology North,43,28866724.0,,yes,,,"POLYGON ((-111.9299159 33.4207751, -111.9299266 33.4205073, -111.9299046 33.4205073, -111.9292057 33.4205072, -111.9292056 33.4207818, -111.929733 33.4207768, -111.9299159 33.4207751))",POINT (-111.9295619473745 33.42064251238559),2000.1,18
,188,257051831.0,,yes,,,"POLYGON ((-111.9397483 33.4248911, -111.9395576 33.4248547, -111.9395552 33.4248313, -111.9395038 33.424843, -111.9394361 33.424843, -111.9393521 33.4248098, -111.9392802 33.4248114, -111.9392698 33.4244802, -111.9395249 33.4244746, -111.9396766 33.4244961, -111.9396743 33.4244785, -111.9397724 33.4244805, -111.9398167 33.4245214, -111.9398209 33.4247373, -111.9397911 33.4247377, -111.9397483 33.4248911))",POINT (-111.9395472870327 33.42466143740126),1996.1,7
Palo Verde East,491,,3444657.0,yes,,,"MULTIPOLYGON (((-111.9323367 33.4224543, -111.932332 33.4223384, -111.9322299 33.4223411, -111.9322164 33.4223337, -111.9322127 33.4223304, -111.9322084 33.4223249, -111.9321886 33.4222987, -111.932229 33.4222298, -111.9321222 33.4221854, -111.9320106 33.422343, -111.9319505 33.4223788, -111.9317102 33.4223716, -111.9317102 33.4224862, -111.9318132 33.4224862, -111.9318561 33.4225292, -111.9318046 33.4226008, -111.9319247 33.422651, -111.9320106 33.4225077, -111.9320775 33.4224671, -111.932105 33.4224504, -111.9323367 33.4224543)), ((-111.9321969 33.4225067, -111.9321369 33.4225139, -111.9320939 33.4225282, -111.9320596 33.4225569, -111.9320253 33.422607, -111.9320167 33.4226643, -111.9320253 33.4227145, -111.9320682 33.4227575, -111.9321197 33.422779, -111.9321712 33.4227933, -111.9322227 33.4227933, -111.9322742 33.422779, -111.9323171 33.4227431, -111.9323428 33.4227073, -111.93236 33.4226643, -111.93236 33.4226142, -111.9323343 33.4225784, -111.9322999 33.4225426, -111.932257 33.4225211, -111.9321969 33.4225067)))",POINT (-111.9320873745984 33.42251040467669),1974.8,13
,294,544156287.0,,parking,,,"POLYGON ((-111.9230795 33.4240993, -111.9227892 33.4240973, -111.9227375 33.4240541, -111.9227041 33.4240262, -111.9226441 33.4240262, -111.9226491 33.424515, -111.9230895 33.4245192, -111.9230795 33.4240993))",POINT (-111.9228595253299 33.42429879091365),1964.8,15
Palo Verde West,492,,3444658.0,yes,,,"MULTIPOLYGON (((-111.9337123 33.4226268, -111.9336265 33.4224907, -111.9335279 33.4224428, -111.9333044 33.4224482, -111.933303 33.4223337, -111.9334095 33.4223353, -111.9334275 33.4223107, -111.9334386 33.422295, -111.9333816 33.4222196, -111.9334978 33.4221623, -111.9335864 33.4223032, -111.9336047 33.422327, -111.9336705 33.4223576, -111.9338515 33.4223546, -111.9339011 33.4223546, -111.9339011 33.422462, -111.9337981 33.422462, -111.9337638 33.4224979, -111.9338239 33.4225838, -111.9337123 33.4226268)), ((-111.9333765 33.4225047, -111.9333336 33.4225333, -111.9332993 33.4225692, -111.9332907 33.4226121, -111.9332907 33.4226623, -111.9333079 33.4227124, -111.9333422 33.4227482, -111.9333851 33.4227769, -111.9334366 33.4227841, -111.9334881 33.4227841, -111.9335482 33.4227626, -111.9335997 33.4227339, -111.933634 33.4226838, -111.933634 33.4226336, -111.9336254 33.4225906, -111.9335911 33.4225405, -111.9335482 33.4225118, -111.9334967 33.4224975, -111.9334366 33.4224975, -111.9333765 33.4225047)))",POINT (-111.9335408129593 33.42249898285989),1957.3,13
Super 8 by Wyndham Tempe/ASU/Airport,501,,8345847.0,yes;roof,,,"MULTIPOLYGON (((-111.9236435 33.4149838, -111.9238015 33.4149844, -111.9237985 33.4156129, -111.9231938 33.4156109, -111.9231943 33.4154998, -111.9236689 33.4155014, -111.9236707 33.4151272, -111.9236554 33.4151271, -111.9236558 33.4150476, -111.9236432 33.4150476, -111.9236435 33.4149838)), ((-111.92326 33.4154418, -111.9232607 33.415327, -111.9232027 33.4153267, -111.923202 33.4154416, -111.92326 33.4154418)), ((-111.9235455 33.415292, -111.9235459 33.4151705, -111.9232053 33.4151697, -111.9232049 33.4152895, -111.9232732 33.4152896, -111.9232733 33.415272, -111.9234726 33.4152725, -111.9234725 33.4152918, -111.9235455 33.415292)), ((-111.9236426 33.4150576, -111.9236432 33.4150476, -111.9236435 33.4149838, -111.923533 33.414983, -111.9235328 33.4150574, -111.9236426 33.4150576)))",POINT (-111.9235546388371 33.41534266030707),1956.0,24
Interdisciplinary B Wing,10,28822061.0,,yes,,,"POLYGON ((-111.9360722 33.4171047, -111.9356953 33.4171016, -111.9352053 33.4170975, -111.9352053 33.4173196, -111.9354285 33.4173196, -111.9355915 33.4173196, -111.9360722 33.4173196, -111.9360722 33.4171047))",POINT (-111.9356363680231 33.41721034768429),1952.3,22
,414,592246057.0,,parking,,,"POLYGON ((-111.9227955 33.4204484, -111.9233141 33.420556, -111.9233125 33.4208584, -111.9231594 33.4208584, -111.9229751 33.4208258, -111.922972 33.4208415, -111.9227642 33.4208089, -111.9227689 33.4205429, -111.9227955 33.4204484))",POINT (-111.9230338322588 33.42067019363619),1907.0,20
ALBER,124,30421182.0,,yes,,,"POLYGON ((-111.9231455 33.42532, -111.9234459 33.42532, -111.9234974 33.4253558, -111.9234974 33.4256137, -111.9235661 33.4256137, -111.9235661 33.425714, -111.923712 33.425714, -111.923712 33.4252985, -111.9237549 33.4252412, -111.9237463 33.4252054, -111.9237292 33.4251695, -111.9236862 33.4251337, -111.9236347 33.4251194, -111.9235833 33.4251122, -111.9235489 33.425148, -111.9231455 33.425148, -111.9231455 33.42532))",POINT (-111.9235159457418 33.42534691533314),1887.7,9
Engineering Center D-Wing,62,29216548.0,,yes,,,"POLYGON ((-111.9318052 33.4194131, -111.9325863 33.4194131, -111.9326721 33.4194131, -111.9326721 33.4192053, -111.9325863 33.4192053, -111.9318052 33.4192053, -111.9318052 33.4194131))",POINT (-111.93223865 33.41930920000001),1856.8,18
Moeur Building,12,28822110.0,,yes,,,"POLYGON ((-111.935881 33.417797, -111.9361127 33.417797, -111.9361127 33.417754, -111.9362415 33.417754, -111.9362415 33.417797, -111.936456 33.417797, -111.936456 33.4181337, -111.9363359 33.4181337, -111.9363359 33.4180764, -111.9360011 33.4180764, -111.9360011 33.4181337, -111.935881 33.4181337, -111.935881 33.417797))",POINT (-111.9361687646759 33.41794461461026),1854.9,22
Agave Hall,174,256986544.0,,dormitory,,,"POLYGON ((-111.9289356 33.4154924, -111.9289359 33.4153667, -111.9289369 33.4149515, -111.9284473 33.4149507, -111.9284473 33.4149749, -111.9281024 33.4149744, -111.9281023 33.4150306, -111.9280733 33.4150306, -111.9280829 33.4150897, -111.9287666 33.415091, -111.9287656 33.4154286, -111.9287367 33.4154285, -111.9287367 33.4154415, -111.9287366 33.4154921, -111.9289356 33.4154924))",POINT (-111.9286557818447 33.41513107296007),1852.4,23
,503,,8345849.0,apartments,,,"MULTIPOLYGON (((-111.924282 33.4166716, -111.9242787 33.4161361, -111.9241394 33.4161368, -111.9241406 33.4163206, -111.9241744 33.4163204, -111.9241754 33.4164853, -111.9241405 33.4164855, -111.9241417 33.4166722, -111.924282 33.4166716)), ((-111.9239724 33.4166643, -111.9239722 33.4164827, -111.9239371 33.4164827, -111.9239368 33.4163142, -111.9239675 33.4163142, -111.9239672 33.4161336, -111.9238328 33.4161338, -111.9238336 33.4166645, -111.9239724 33.4166643)), ((-111.9242758 33.416074, -111.9242749 33.4159877, -111.9238339 33.4159909, -111.9238348 33.4160747, -111.923984 33.4160736, -111.9239843 33.4161056, -111.9241252 33.4161046, -111.9241249 33.4160751, -111.9242758 33.416074)))",POINT (-111.9240580177946 33.41631716556397),1834.8,24
,348,552416302.0,,parking,,,"POLYGON ((-111.936257 33.4207961, -111.9358615 33.4208006, -111.9358542 33.420353, -111.9362497 33.4203485, -111.936257 33.4207961))",POINT (-111.9360556 33.42057455),1825.0,17
,264,498353017.0,,school,,,"POLYGON ((-111.9194752 33.4150575, -111.9190531 33.4150638, -111.9190557 33.4151889, -111.9190328 33.4151892, -111.9190343 33.4152551, -111.9190141 33.4152596, -111.9190185 33.415463, -111.919413 33.4154571, -111.9194127 33.4154411, -111.9194804 33.41544, -111.9194752 33.4150575))",POINT (-111.9192530521014 33.41526322783967),1824.6,25
Physical Science H Wing,81,30406805.0,,yes,,,"POLYGON ((-111.9317238 33.4215886, -111.931676 33.4215895, -111.9316751 33.4215452, -111.9311355 33.4215443, -111.9311356 33.4215155, -111.9309881 33.4215153, -111.930988 33.4215694, -111.9309888 33.42175, -111.9309887 33.4217815, -111.9317245 33.4217828, -111.9317241 33.4216751, -111.9317238 33.4215886))",POINT (-111.9313450923425 33.42166134986698),1822.7,13
Sage Hall,175,256986545.0,,dormitory,,,"POLYGON ((-111.9286682 33.415418, -111.928669 33.4152628, -111.9280275 33.4152606, -111.9280268 33.415401, -111.9285287 33.4154027, -111.9285284 33.4154674, -111.9283714 33.4154668, -111.9283696 33.4158237, -111.9286013 33.4158245, -111.9286032 33.4154672, -111.9285608 33.415467, -111.9285611 33.4154176, -111.9286682 33.415418))",POINT (-111.9284175550224 33.41548089137003),1819.0,24
,326,544822346.0,,yes,,,"POLYGON ((-111.9398551 33.4258935, -111.9398568 33.4264631, -111.9396519 33.4264635, -111.9395722 33.426376, -111.9395718 33.4262567, -111.9395526 33.4262568, -111.9395524 33.4261671, -111.9395123 33.4261672, -111.9395114 33.4258942, -111.9398551 33.4258935))",POINT (-111.9396987517364 33.42616027684499),1818.0,6
,183,257009018.0,,yes,,,"POLYGON ((-111.926034 33.4230028, -111.9256885 33.4230044, -111.9256857 33.4225983, -111.9259211 33.422414, -111.926021 33.4224135, -111.9260224 33.4226174, -111.9259731 33.4226177, -111.9259744 33.4227917, -111.9260325 33.4227914, -111.926034 33.4230028))",POINT (-111.9258610445765 33.42274101598039),1752.0,14
,194,294050141.0,,parking,,,"POLYGON ((-111.9261437 33.4178292, -111.9260764 33.4178293, -111.9260765 33.4178795, -111.9256743 33.4178801, -111.9256742 33.41783, -111.9256557 33.41783, -111.9256556 33.4177891, -111.9256354 33.4177891, -111.9256353 33.4177386, -111.9255801 33.4177386, -111.9255792 33.4172286, -111.9257679 33.4172283, -111.9257688 33.417735, -111.9257104 33.4177351, -111.925723 33.4177484, -111.9257409 33.4177556, -111.9258078 33.4177555, -111.9258077 33.4177089, -111.9260832 33.4177084, -111.9260833 33.4177545, -111.9261435 33.4177544, -111.9261437 33.4178292))",POINT (-111.9257678084079 33.41761738814682),1727.0,24
First United Methodist,73,30406557.0,,place_of_worship,,,"POLYGON ((-111.9365304 33.4212823, -111.9360926 33.4212823, -111.9360926 33.4213611, -111.9359896 33.4213611, -111.9359896 33.4216763, -111.9360325 33.4216763, -111.9360325 33.4217193, -111.9359896 33.4217193, -111.9359896 33.4218339, -111.9362385 33.4218339, -111.9362385 33.4216763, -111.9361355 33.4216763, -111.9361355 33.4215617, -111.9362815 33.4215617, -111.9362815 33.4214328, -111.9365304 33.4214328, -111.9365304 33.4212823))",POINT (-111.9361904666191 33.4215083705127),1700.7,12
,379,561632040.0,,yes,,,"POLYGON ((-111.9365699 33.4260461, -111.9365142 33.4261128, -111.9363551 33.4260921, -111.9364018 33.4259906, -111.9364838 33.4258777, -111.9365985 33.4259498, -111.936574 33.4260377, -111.9366436 33.4258959, -111.936775 33.4256285, -111.9369859 33.4257013, -111.936723 33.4262317, -111.9365122 33.4261589, -111.9365699 33.4260461))",POINT (-111.9366946350982 33.4259463619814),1696.6,7
