name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,281,938178044,,yes,,,,"POLYGON ((-111.948463 33.416199, -111.948329 33.416199, -111.948329 33.416255, -111.94838 33.416255, -111.94838 33.41636, -111.948323 33.41636, -111.948323 33.416418, -111.948463 33.416418, -111.948463 33.416199))","POINT (-111.94840412985332 33.41630987100949)",,1
,282,938178186,,yes,,,,"POLYGON ((-111.951284 33.415769, -111.951284 33.415865, -111.951424 33.415865, -111.951424 33.415769, -111.951284 33.415769))","POINT (-111.95135400000001 33.415817)",,1
,283,938178633,,yes,,,,"POLYGON ((-111.948345 33.417242, -111.948345 33.417287, -111.948436 33.417287, -111.948436 33.417242, -111.948345 33.417242))","POINT (-111.9483905 33.4172645)",,1
,284,938215443,,yes,,,,"POLYGON ((-111.952762 33.410162, -111.952762 33.410276, -111.952942 33.410276, -111.952942 33.410115, -111.952803 33.410115, -111.952803 33.410162, -111.952762 33.410162))","POINT (-111.95285695052307 33.410199560141194)",,1
,285,938215932,,yes,,,,"POLYGON ((-111.949062 33.413293, -111.949109 33.413337, -111.949067 33.413368, -111.949151 33.413447, -111.949278 33.413353, -111.949213 33.413291, -111.949249 33.413265, -111.949184 33.413203, -111.949062 33.413293))","POINT (-111.94916575888557 33.41332667286968)",,1
,286,938215990,,yes,,,,"POLYGON ((-111.950238 33.412285, -111.950316 33.41222, -111.950171 33.412099, -111.950098 33.412161, -111.95015 33.412204, -111.950104 33.412242, -111.950171 33.412298, -111.950213 33.412264, -111.950238 33.412285))","POINT (-111.95019677510405 33.41220446101428)",,1
,287,938216079,,yes,,,,"POLYGON ((-111.950346 33.409699, -111.950525 33.409699, -111.950525 33.409605, -111.950346 33.409605, -111.950346 33.409699))","POINT (-111.9504355 33.409651999999994)",,1
,288,938426923,,yes,,,,"POLYGON ((-111.94441 33.424594, -111.94452 33.424594, -111.94452 33.424466, -111.94441 33.424466, -111.94441 33.424594))","POINT (-111.94446500000002 33.42453)",,1
,289,938427230,,yes,,,,"POLYGON ((-111.948939 33.426842, -111.948793 33.42682, -111.948762 33.426958, -111.948909 33.426981, -111.948939 33.426842))","POINT (-111.9488508016908 33.426900354070824)",,1
,290,938427684,,yes,,,,"POLYGON ((-111.944842 33.427569, -111.944842 33.427667, -111.945188 33.427667, -111.945188 33.427569, -111.944842 33.427569))","POINT (-111.94501499999998 33.427617999999995)",,1
,291,938429132,,yes,,,,"POLYGON ((-111.952127 33.42803, -111.952127 33.42788, -111.951928 33.42788, -111.951928 33.427994, -111.951887 33.427994, -111.951887 33.42803, -111.952127 33.42803))","POINT (-111.95202184591076 33.4279576856924)",,1
Northern Chiller Plant,292,945073158,,service,,,,"POLYGON ((-111.9320663 33.4238518, -111.9321512 33.423781, -111.9321479 33.4237029, -111.9320457 33.4236194, -111.9319597 33.4236212, -111.9318705 33.4236965, -111.9320663 33.4238518))","POINT (-111.9320288547731 33.42372186965608)",,1
,293,958948463,,yes,,,,"POLYGON ((-111.933936 33.412387, -111.933937 33.412266, -111.934023 33.412267, -111.934023 33.412161, -111.933827 33.412161, -111.933826 33.412387, -111.933936 33.412387))","POINT (-111.93390789958463 33.412257911236644)",,1
,294,958948639,,yes,,,,"POLYGON ((-111.935965 33.41046, -111.936118 33.410546, -111.936197 33.410447, -111.936043 33.410361, -111.935965 33.41046))","POINT (-111.93608082963131 33.410453490868356)",,1
,295,958948852,,yes,,,,"POLYGON ((-111.938877 33.408902, -111.938877 33.408812, -111.938697 33.408812, -111.938697 33.408902, -111.938877 33.408902))","POINT (-111.93878700000002 33.408857)",,1
,296,958950943,,yes,,,,"POLYGON ((-111.935073 33.4083, -111.935245 33.4083, -111.935245 33.408221, -111.935073 33.408221, -111.935073 33.4083))","POINT (-111.935159 33.4082605)",,1
,297,958962055,,yes,,,,"POLYGON ((-111.906693 33.418032, -111.906746 33.418032, -111.906746 33.417934, -111.906693 33.417934, -111.906693 33.418032))","POINT (-111.90671950000001 33.417983)",,1
,298,958962312,,yes,,,,"POLYGON ((-111.901221 33.418943, -111.901327 33.418944, -111.901327 33.418942, -111.901439 33.418942, -111.901441 33.418783, -111.901301 33.418783, -111.901301 33.418841, -111.901222 33.41884, -111.901221 33.418943))","POINT (-111.90134094303582 33.41887045861496)",,1
,299,958962923,,yes,,,,"POLYGON ((-111.900076 33.417694, -111.900076 33.417772, -111.900215 33.417772, -111.900215 33.417694, -111.900076 33.417694))","POINT (-111.90014550000001 33.417733)",,1
,300,958963063,,yes,,,,"POLYGON ((-111.89771 33.418677, -111.897817 33.418677, -111.897817 33.418634, -111.897839 33.418634, -111.897839 33.418549, -111.897659 33.418549, -111.897659 33.418634, -111.89771 33.418634, -111.89771 33.418677))","POINT (-111.89775235231902 33.41860629644239)",,1
,301,958963714,,yes,,,,"POLYGON ((-111.9071823 33.4216368, -111.9071814 33.4214548, -111.9069009 33.4214555, -111.9069041 33.4216342, -111.9071823 33.4216368))","POINT (-111.90704260055304 33.421545200688)",,1
,302,958964984,,yes,,,,"POLYGON ((-111.932401 33.413276, -111.932401 33.413413, -111.932514 33.413413, -111.932514 33.413276, -111.932401 33.413276))","POINT (-111.9324575 33.4133445)",,1
,303,958965024,,yes,,,,"POLYGON ((-111.928545 33.410176, -111.928545 33.410216, -111.928491 33.410216, -111.928491 33.410299, -111.928676 33.410299, -111.928676 33.410176, -111.928545 33.410176))","POINT (-111.92859036962855 33.41024185251275)",,1
,304,958968816,,yes,,,,"POLYGON ((-111.93193 33.4083, -111.932104 33.4083, -111.932104 33.408176, -111.93193 33.408176, -111.93193 33.4083))","POINT (-111.932017 33.408238)",,1
,305,983531351,,carport,,,,"POLYGON ((-111.9480816 33.4223263, -111.9480186 33.4223267, -111.9480207 33.4225938, -111.9480837 33.4225934, -111.9480816 33.4223263))","POINT (-111.94805115 33.42246005)",,1
,306,983727178,,carport,,,,"POLYGON ((-111.9129467 33.4095202, -111.9128878 33.4095198, -111.9128853 33.4097658, -111.9129442 33.4097662, -111.9129467 33.4095202))","POINT (-111.91291599999998 33.409643)",,1
,307,983727198,,carport,,,,"POLYGON ((-111.9148799 33.4105401, -111.9151699 33.4105369, -111.9151691 33.4104879, -111.9148791 33.4104911, -111.9148799 33.4105401))","POINT (-111.9150245 33.410514)",,1
,308,983727670,,carport,,,,"POLYGON ((-111.9115699 33.4088229, -111.9115682 33.4089019, -111.9116257 33.4089027, -111.9116273 33.4088237, -111.9115699 33.4088229))","POINT (-111.91159777467637 33.40886281145473)",,1
,309,983728296,,carport,,,,"POLYGON ((-111.9204682 33.4084108, -111.9202322 33.4084092, -111.9202318 33.4084572, -111.9204678 33.4084588, -111.9204682 33.4084108))","POINT (-111.92035000000001 33.408434)",,1
,310,983728939,,carport,,,,"POLYGON ((-111.9051092 33.4066444, -111.9051596 33.4066679, -111.9052938 33.4064666, -111.9052434 33.4064432, -111.9051092 33.4066444))","POINT (-111.90520149030004 33.40655554267599)",,1
,311,983795983,,carport,,,,"POLYGON ((-111.8991634 33.4058324, -111.8991357 33.4057873, -111.8987094 33.4059696, -111.8987371 33.4060148, -111.8991634 33.4058324))","POINT (-111.89893633793714 33.40590105208889)",,1
,312,991007082,,yes,,,,"POLYGON ((-111.9200323 33.4172036, -111.9199748 33.4172028, -111.9199736 33.4172733, -111.9200311 33.4172741, -111.9200323 33.4172036))","POINT (-111.92000295 33.41723845)",,1
,313,1019300925,,carport,,,,"POLYGON ((-111.9026808 33.4206741, -111.9025709 33.4206729, -111.9025702 33.4207159, -111.9026801 33.4207171, -111.9026808 33.4206741))","POINT (-111.90262550000001 33.420694999999995)",,1
,314,1019302175,,carport,,,,"POLYGON ((-111.9080978 33.4193152, -111.9082158 33.4193158, -111.9082162 33.4192688, -111.9080982 33.4192682, -111.9080978 33.4193152))","POINT (-111.908157 33.419292)",,1
,315,1019539913,,carport,,,,"POLYGON ((-111.9196578 33.4163838, -111.9196562 33.4165248, -111.9197092 33.4165252, -111.9197108 33.4163842, -111.9196578 33.4163838))","POINT (-111.9196835 33.41645449999999)",,1
,316,1020883179,,,,swimming_pool,,"POLYGON ((-111.9039883 33.4154154, -111.9040449 33.4154151, -111.9040442 33.415308, -111.9039876 33.4153083, -111.9039883 33.4154154))","POINT (-111.90401625000001 33.4153617)",,1
Big Brand Tire & Service,317,1077455287,,yes,,,,"POLYGON ((-111.951454 33.406331, -111.951455 33.406413, -111.951584 33.406412, -111.951585 33.406523, -111.951934 33.40652, -111.951932 33.406328, -111.951454 33.406331))","POINT (-111.95172585612315 33.40641799043409)",,1
,318,1083336467,,,parking,,,"POLYGON ((-111.9429832 33.4266138, -111.9429824 33.4267233, -111.9429626 33.4267233, -111.9429629 33.4267725, -111.9429345 33.4267728, -111.9429375 33.4268842, -111.9428762 33.4268866, -111.9428774 33.4269881, -111.9428375 33.427051, -111.9427741 33.4270511, -111.9427731 33.4271011, -111.9427478 33.4271011, -111.942747 33.4271601, -111.9423566 33.4271593, -111.9423512 33.4266145, -111.9429832 33.4266138))","POINT (-111.9426290534827 33.426864359212296)",,1
,319,1083336633,,,parking_space,,,"POLYGON ((-111.9411303 33.4265126, -111.9411024 33.426513, -111.9411029 33.4265623, -111.9411309 33.4265622, -111.9411303 33.4265126))","POINT (-111.94111663932965 33.426537539123466)",,1
,320,1089790540,,,parking,,,"POLYGON ((-111.929902 33.4148481, -111.9299017 33.4148271, -111.9298365 33.4148276, -111.9298368 33.4148487, -111.929902 33.4148481))","POINT (-111.9298692241921 33.41483787525605)",,1
,321,1108356494,,carport,,,,"POLYGON ((-111.8975957 33.4198761, -111.8976114 33.419924, -111.8977237 33.4198983, -111.8977079 33.4198504, -111.8975957 33.4198761))","POINT (-111.89765968024548 33.41988720235508)",,1
,322,1125305110,,,bicycle_parking,,,"POLYGON ((-111.9337278 33.4229035, -111.9337056 33.4229037, -111.9337048 33.422854, -111.9330938 33.4228604, -111.9330935 33.4228458, -111.9337268 33.4228392, -111.9337278 33.4229035))","POINT (-111.93344285845384 33.42285288429023)",,1
,323,1189002479,,apartments,,,,"POLYGON ((-111.9371039 33.407215, -111.937104 33.4072337, -111.9370115 33.4072343, -111.9370113 33.4072192, -111.937011 33.4071879, -111.9370195 33.4071878, -111.937019 33.4071279, -111.9370666 33.4071276, -111.9370667 33.4071429, -111.9371025 33.4071426, -111.9371026 33.4071471, -111.9371391 33.4071469, -111.9371397 33.4072088, -111.9371075 33.4072091, -111.9371075 33.407215, -111.9371039 33.407215))","POINT (-111.93707084303065 33.40718369893611)",,1
,324,1229743540,,,parking_space,,,"POLYGON ((-111.9183276 33.4090416, -111.9183251 33.4089978, -111.9183545 33.4089972, -111.9183539 33.4090411, -111.9183276 33.4090416))","POINT (-111.91834026823713 33.409019018101844)",,1
,325,1245710373,,carport,,,,"POLYGON ((-111.9116539 33.4104008, -111.9115605 33.4102276, -111.9115082 33.4102473, -111.9116016 33.4104204, -111.9116539 33.4104008))","POINT (-111.91158104541802 33.41032401183943)",,1
,326,,4583330,yes,,,,"MULTIPOLYGON (((-111.9234544 33.4099381, -111.9234561 33.4095526, -111.9227132 33.4095511, -111.9227133 33.4095235, -111.9225714 33.4095232, -111.9225713 33.4095508, -111.9225681 33.4099355, -111.922568 33.4099625, -111.92271 33.409963, -111.9227101 33.4099359, -111.9234544 33.4099381)))","POINT (-111.92300435852526 33.40974423429594)",,1
,327,,14430818,apartments,,,,"MULTIPOLYGON (((-111.9420717 33.4260299, -111.9420527 33.4260299, -111.9420527 33.426048, -111.9419829 33.4260482, -111.9419829 33.4260385, -111.9419384 33.4260386, -111.9419384 33.4260273, -111.9419252 33.4260274, -111.941925 33.4259964, -111.9419361 33.4259964, -111.9419359 33.4259722, -111.9418959 33.4259725, -111.9418954 33.4259161, -111.9419038 33.425916, -111.9419034 33.4258757, -111.9419326 33.4258755, -111.9419324 33.4258587, -111.9419787 33.4258584, -111.9419788 33.425873, -111.9420167 33.4258727, -111.9420285 33.42588, -111.9420661 33.4258795, -111.9420759 33.425887, -111.9420759 33.4258955, -111.9420871 33.4258955, -111.9420871 33.4259004, -111.9421347 33.4259005, -111.9421346 33.4259129, -111.9421488 33.4259129, -111.9421488 33.4259433, -111.9421373 33.4259433, -111.9421373 33.4259701, -111.9421679 33.4259701, -111.9421679 33.4259701, -111.9421771 33.4259701, -111.9421771 33.4260255, -111.9421696 33.4260255, -111.9421696 33.4260255, -111.9421697 33.426066, -111.9421697 33.426066, -111.9421409 33.426066, -111.9421409 33.4260853, -111.9420949 33.4260854, -111.9420948 33.4260535, -111.9420717 33.4260536, -111.9420717 33.4260299)))","POINT (-111.94203617872721 33.42596735041561)",,1
Music Building,328,28822215,,yes,,,,"POLYGON ((-111.9385157 33.4177807, -111.9390281 33.4177757, -111.9395369 33.4177714, -111.939536 33.417783, -111.9395368 33.4177933, -111.9395074 33.4177956, -111.9395075 33.4178457, -111.9395377 33.4178453, -111.9395427 33.4179745, -111.9395399 33.418327, -111.9394932 33.4183276, -111.9394927 33.4183155, -111.939091 33.4183177, -111.9390869 33.4181458, -111.9389652 33.4181495, -111.9389488 33.4181826, -111.9389134 33.4182236, -111.9388756 33.4182476, -111.9388342 33.4182639, -111.9387928 33.4182735, -111.9387628 33.4182769, -111.9387454 33.4182768, -111.9387301 33.4182768, -111.9387329 33.4183552, -111.9386317 33.4183566, -111.9384363 33.4181932, -111.9384385 33.4181104, -111.9385275 33.4181088, -111.9385335 33.4180564, -111.9385485 33.4180105, -111.9385791 33.4179723, -111.9386273 33.4179334, -111.9386828 33.4179109, -111.9387447 33.4178983, -111.9388209 33.4179065, -111.9388749 33.4179273, -111.9389209 33.417957, -111.9389495 33.4179861, -111.9389685 33.4180196, -111.9390288 33.4180186, -111.9390819 33.4180186, -111.9390823 33.41786, -111.9385148 33.4178612, -111.9385158 33.4178079, -111.9385157 33.4177807))","POINT (-111.93904619331698 33.41804992284265)",,1
Physical Science F Wing,329,30406767,,university,,,,"POLYGON ((-111.9316514 33.4207749, -111.9311673 33.4207794, -111.9311681 33.4208118, -111.9311271 33.4208442, -111.9311287 33.4209348, -111.9311055 33.4209209, -111.9310684 33.4209552, -111.931105 33.4209882, -111.9310441 33.4210329, -111.931082 33.4210629, -111.9311081 33.4210414, -111.9311758 33.4210398, -111.9311751 33.4211813, -111.9313097 33.4211825, -111.9313356 33.4211595, -111.931394 33.421161, -111.9313954 33.421184, -111.9314322 33.4211822, -111.9314331 33.4211605, -111.9314891 33.4211597, -111.9315196 33.4211828, -111.9316522 33.42118, -111.9316503 33.4210103, -111.9316637 33.4209981, -111.931691 33.4209668, -111.9317141 33.4209841, -111.931752 33.4209514, -111.9317129 33.4209193, -111.9316838 33.4209414, -111.9316531 33.4209412, -111.9316521 33.4209255, -111.9316514 33.4207749))","POINT (-111.93139716040896 33.420974173460415)",,1
,330,148619043,,,,pitch,,"POLYGON ((-111.9422658 33.4297277, -111.9422248 33.4296905, -111.9417286 33.4296957, -111.9415295 33.4297464, -111.94153 33.4298086, -111.9415585 33.4299207, -111.9415983 33.4300012, -111.9416483 33.4300695, -111.9417096 33.4301355, -111.9417875 33.4301975, -111.9418393 33.4302227, -111.9418914 33.430248, -111.941994 33.4302841, -111.9420904 33.430301, -111.9422091 33.4303047, -111.9422684 33.4301449, -111.9422658 33.4297277))","POINT (-111.9419455534584 33.42996217142311)",,1
United States Post Office,331,230623044,,yes,post_office,,,"POLYGON ((-111.9403777 33.4253278, -111.9403731 33.4251109, -111.9402337 33.4251129, -111.9402382 33.4253299, -111.9403777 33.4253278))","POINT (-111.94030567000141 33.42522038831001)",,1
,332,257008996,,yes,,,,"POLYGON ((-111.9175079 33.4200474, -111.917263 33.4197366, -111.9170896 33.4198318, -111.9173345 33.4201426, -111.9175079 33.4200474))","POINT (-111.91729874999999 33.419939600000006)",,1
,333,288007191,,,parking,,,"POLYGON ((-111.9339748 33.4344455, -111.9334867 33.4345215, -111.9335099 33.434617, -111.933996 33.4345419, -111.9339748 33.4344455))","POINT (-111.93374208277348 33.434531402647906)",,1
,334,294245654,,,,swimming_pool,,"POLYGON ((-111.9215763 33.4191089, -111.9216476 33.4191614, -111.9216947 33.4191168, -111.9216234 33.4190644, -111.9215763 33.4191089))","POINT (-111.92163550422848 33.419112883615476)",,1
,335,327757084,,,,swimming_pool,,"POLYGON ((-111.9212755 33.4104723, -111.9213897 33.4104711, -111.9213889 33.4104224, -111.9212747 33.4104236, -111.9212755 33.4104723))","POINT (-111.9213322 33.41044735)",,1
,336,386274033,,roof,,,,"POLYGON ((-111.9346829 33.4155209, -111.933373 33.4155392, -111.9333681 33.4151301, -111.9333671 33.4150403, -111.9346739 33.4150301, -111.9346829 33.4155209))","POINT (-111.93402243401356 33.41528274478514)",,1
,337,490800918,,yes,,,,"POLYGON ((-111.9406373 33.4284375, -111.9406345 33.4276589, -111.9401903 33.42766, -111.9401944 33.4283614, -111.9402308 33.428361, -111.940258 33.4284352, -111.9406373 33.4284375))","POINT (-111.94041650645974 33.428043732633505)",,1
,338,544662488,,,,pitch,,"POLYGON ((-111.932323 33.4172199, -111.9315713 33.4172172, -111.931577 33.4161277, -111.9323286 33.4161303, -111.932323 33.4172199))","POINT (-111.93194998066558 33.416673787162146)",,1
,339,550544833,,,parking,,,"POLYGON ((-111.8977447 33.4233279, -111.8972602 33.423324, -111.8972375 33.4233488, -111.8972351 33.4238248, -111.8968236 33.424294, -111.8969975 33.4244051, -111.89736 33.4239783, -111.8974494 33.4238784, -111.8975217 33.4237902, -111.8975679 33.4237264, -111.8976256 33.4236387, -111.8976519 33.42359, -111.8976782 33.4235447, -111.8977138 33.4234716, -111.8977441 33.4233771, -111.8977447 33.4233279))","POINT (-111.89732487001584 33.42376666148793)",,1
,340,564847281,,,,garden,,"POLYGON ((-111.9161361 33.4125785, -111.9160387 33.4125989, -111.9159573 33.4126277, -111.9159121 33.4126367, -111.9158737 33.4126343, -111.9158284 33.4126211, -111.915785 33.4125957, -111.9157549 33.4125557, -111.9157405 33.4125194, -111.9157387 33.4124832, -111.9157467 33.4124507, -111.9157653 33.4124206, -111.9157955 33.412394, -111.9158407 33.412353, -111.9158721 33.4123102, -111.9158904 33.4122617, -111.9159755 33.4122624, -111.9160265 33.4122856, -111.9160677 33.4123223, -111.9161073 33.4123772, -111.9161302 33.4124216, -111.9161409 33.4124759, -111.9161361 33.4125785))","POINT (-111.91594569847702 33.412462715915325)",,1
University Drive Self Storage,341,592242485,,yes,,,,"POLYGON ((-111.9238703 33.4218042, -111.9239838 33.421803, -111.9239879 33.420751, -111.9239167 33.420751, -111.9239214 33.4217042, -111.9238706 33.4217053, -111.9238703 33.4218042))","POINT (-111.9239487440377 33.42129801405985)",,1
Encore On Farmer,342,625704931,,apartments,,,,"POLYGON ((-111.9442008 33.4242403, -111.9441968 33.4236776, -111.9439888 33.4236787, -111.9439928 33.4242413, -111.9442008 33.4242403))","POINT (-111.94409480307941 33.4239594748242)",,1
,343,672435835,,yes,,,,"POLYGON ((-111.9043943 33.4126256, -111.9042676 33.4126269, -111.9042441 33.4126551, -111.9046269 33.4129747, -111.9047153 33.4129735, -111.9047168 33.4128973, -111.9046718 33.4128594, -111.9044812 33.4126988, -111.9043943 33.4126256))","POINT (-111.90449858976989 33.41279299750709)",,1
